id,location_id,attention,address_1,address_2,city,region,state_province,postal_code,country,address_type
addr-308353,loc-308353,NA,1200 Mississippi Blvd,NA,Bettendorf,NA,IA,52722,US,physical
addr-308354,loc-308354,NA,100 N. 3rd Avenue West,NA,Newton,NA,IA,50208,US,physical
addr-308355,loc-308355,NA,800 E. 4th St. S.,NA,Newton,NA,IA,50208,US,physical
addr-308356,loc-308356,NA,1100 Linn St.,NA,Atlantic,NA,IA,50022,US,physical
addr-308357,loc-308357,NA,1441 Gull Ave.,NA,Latimer,NA,IA,50452,US,physical
addr-308358,loc-308358,NA,1129 Ashland Ave,NA,Chariton,NA,IA,50049,US,physical
addr-308359,loc-308359,NA,1111 Willow Drive,NA,Clarion,NA,IA,50525,US,physical
addr-308360,loc-308360,NA,300 3rd Avenue NE,NA,Clarion,NA,IA,50525,US,physical
addr-308361,loc-308361,NA,200 West Ellsworth Street,NA,Dows,NA,IA,50071,US,physical
addr-308362,loc-308362,NA,602 N Washington St.,NA,Goldfield,NA,IA,50542,US,physical
addr-308363,loc-308363,NA,1210 Colton Street,NA,Columbus Junction,NA,IA,52738,US,physical
addr-308364,loc-308364,NA,1151 White Street,NA,Dubuque,NA,IA,52001,US,physical
addr-308365,loc-308365,NA,100 Tower Drive,NA,Dubuque,NA,IA,52003,US,physical
addr-308366,loc-308366,NA,220 26th St,NA,Fort Madison,NA,IA,52627,US,physical
addr-308367,loc-308367,NA,2213 Avenue J,NA,Fort Madison,NA,IA,52627,US,physical
addr-308368,loc-308368,NA,110 Pershing Street,NA,Lincoln,NA,IA,50652,US,physical
addr-308369,loc-308369,NA,224 Main St,NA,Rippey,NA,IA,50235,US,physical
addr-308370,loc-308370,NA,900 Eagle St,NA,Scranton,NA,IA,51462,US,physical
addr-308371,loc-308371,NA,1333 Sunset St,NA,Grinnell,NA,IA,50112,US,physical
addr-308372,loc-308372,NA,2002 Orleans Ave.,NA,Keokuk,NA,IA,52632,US,physical
addr-308373,loc-308373,NA,868 Johnson Street Road,NA,Keokuk,NA,IA,52632,US,physical
addr-308374,loc-308374,NA,20th and Bank Street,NA,Keokuk,NA,IA,52632,US,physical
addr-308375,loc-308375,NA,711 Main Street,NA,Arlington,NA,IA,50606,US,physical
addr-308376,loc-308376,NA,208 North Vine St,NA,West Union,NA,IA,52175,US,physical
addr-308377,loc-308377,NA,106 Main Street,NA,Elberon,NA,IA,52225,US,physical
addr-308378,loc-308378,NA,231 W Traer Street,NA,Greene,NA,IA,50636,US,physical
addr-308379,loc-308379,NA,206 N Railroad Street,NA,Sumner,NA,IA,50674,US,physical
addr-308380,loc-308380,NA,136 South Mill St,NA,Wadena,NA,IA,52169,US,physical
addr-308381,loc-308381,NA,606 Adrian Street,NA,Churdan,NA,IA,50050,US,physical
addr-308382,loc-308382,NA,155 3rd St NE,NA,Primghar,NA,IA,51245,US,physical
addr-308383,loc-308383,NA,606 S 4th Ave,NA,Washington,NA,IA,52353,US,physical
addr-308384,loc-308384,NA,8355 N Franklin Ave,NA,Clive,NA,IA,50325,US,physical
addr-308385,loc-308385,NA,9401 Indian Hills Dr,NA,Clive,NA,IA,50325,US,physical
addr-308386,loc-308386,NA,4105 Fuller Road,NA,West Des Moines,NA,IA,50265,US,physical
addr-308387,loc-308387,NA,1601 Vine St,NA,West Des Moines,NA,IA,50325,US,physical
addr-308388,loc-308388,NA,5500 EP True Pkwy,NA,West Des Moines,NA,IA,50266,US,physical
addr-308389,loc-308389,NA,611 4th Street,NA,Onawa,NA,IA,51040,US,physical
addr-308390,loc-308390,NA,505 N Trussell Avenue,NA,Moravia,NA,IA,52571,US,physical
addr-308391,loc-308391,NA,306 W Attica St,NA,Marathon,NA,IA,50565,US,physical
addr-308392,loc-308392,NA,850 Kerr Dr,NA,Akron,NA,IA,51001,US,physical
addr-308393,loc-308393,NA,410 Old Dubuque Rd.,NA,Anamosa,NA,IA,52205,US,physical
addr-308394,loc-308394,NA,2050 Four Season Dr.,NA,Ankeny,NA,IA,50021,US,physical
addr-308395,loc-308395,NA,2425 Watrous Ave,NA,Des Moines,NA,IA,50321,US,physical
addr-308396,loc-308396,NA,569 Center Street,NA,Lansing,NA,IA,52151,US,physical
addr-308400,loc-308400,NA,615 Miller Ave Dr SW,NA,Cedar Rapids,NA,IA,52404,US,physical
addr-308401,loc-308401,NA,1800 S. 11th St.,NA,Centerville,NA,IA,52544,US,physical
addr-308402,loc-308402,NA,202 N Walnut,NA,Lamoni,NA,IA,50140,US,physical
addr-308404,loc-308404,NA,60 Edgewood Road NW,NA,Cedar Rapids,NA,IA,52405,US,physical
addr-308405,loc-308405,NA,300 W Garfield St,NA,Laurens,NA,IA,50554,US,physical
addr-308407,loc-308407,NA,301 Vine Street,NA,West Des Moines,NA,IA,50265,US,physical
addr-308408,loc-308408,NA,222 N 2nd Street,NA,Albia,NA,IA,52531,US,physical
addr-308409,loc-308409,NA,600 5th Ave,NA,Charles City,NA,IA,50616,US,physical
addr-308410,loc-308410,NA,515 Chase Street,NA,Osage,NA,IA,50461,US,physical
addr-308411,loc-308411,NA,72nd Street and NW Aurora Avenue,NA,Urbandale,NA,IA,50322,US,physical
addr-308412,loc-308412,NA,1628 Washington St,NA,Waterloo,NA,IA,50702,US,physical
addr-308413,loc-308413,NA,116 E Locust St,NA,Davenport,NA,IA,52803,US,physical
addr-308414,loc-308414,NA,806 Hoffman Ave,NA,Des Moines,NA,IA,50316,US,physical
addr-308415,loc-308415,NA,1608 305th Street,NA,Tama,NA,IA,52339,US,physical
addr-308417,loc-308417,NA,1541 8th St,NA,Des Moines,NA,IA,50314,US,physical
addr-308418,loc-308418,NA,216 Sherman St,NA,Murray,NA,IA,50174,US,physical
addr-308419,loc-308419,NA,3311 Central Ave,NA,Bettendorf,NA,IA,52722,US,physical
addr-308420,loc-308420,NA,401 Locust SE,NA,New Albin,NA,IA,52160,US,physical
addr-308423,loc-308423,NA,710 W Main St,NA,New Hampton,NA,IA,50659,US,physical
addr-308424,loc-308424,NA,120 McKinley Street,NA,Nichols,NA,IA,52776,US,physical
addr-308426,loc-308426,NA,4th Street & Avenue E,NA,Fort Madison,NA,IA,52627,US,physical
addr-308428,loc-308428,NA,1801 Orchard Avenue,NA,Oskaloosa,NA,IA,52577,US,physical
addr-308429,loc-308429,NA,301 6th Ave SW,NA,Oelwein,NA,IA,50662,US,physical
addr-308430,loc-308430,NA,4301 College Ave,NA,Des Moines,NA,IA,50324,US,physical
addr-308431,loc-308431,NA,1600 8th St,NA,Perry,NA,IA,50220,US,physical
addr-308433,loc-308433,NA,1510 Washington Ave,NA,Iowa Falls,NA,IA,50126,US,physical
addr-308434,loc-308434,NA,190 76th Ave SW,NA,Cedar Rapids,NA,IA,52404,US,physical
addr-308435,loc-308435,NA,600 1st Street NW,NA,Hampton,NA,IA,50441,US,physical
addr-308437,loc-308437,NA,E. Main and Mill St.,NA,Pulaski,NA,IA,52584,US,physical
addr-308438,loc-308438,NA,618 7th Ave SW,NA,Cedar Rapids,NA,IA,52404,US,physical
addr-308439,loc-308439,NA,912 Woodland Ave,NA,Riceville,NA,IA,50466,US,physical
addr-308441,loc-308441,NA,31100 653rd Ave,NA,Maxwell,NA,IA,50161,US,physical
addr-308442,loc-308442,NA,4419 Center St,NA,Des Moines,NA,IA,50312,US,physical
addr-308443,loc-308443,NA,100 S. Park,NA,Seymour,NA,IA,52590,US,physical
addr-308447,loc-308447,NA,6009 Creston Ave,NA,Des Moines,NA,IA,50321,US,physical
addr-308453,loc-308453,NA,950 15th St,NA,Des Moines,NA,IA,50314,US,physical
addr-308460,loc-308460,NA,3025 Oxford,NA,Des Moines,NA,IA,50313,US,physical
addr-308465,loc-308465,NA,1430 E University Ave,NA,Des Moines,NA,IA,50316,US,physical
addr-308470,loc-308470,NA,2401 56th St.,NA,Des Moines,NA,IA,50310,US,physical
addr-308474,loc-308474,NA,3722 Hubbell Ave,NA,Des Moines,NA,IA,50317,US,physical
addr-308482,loc-308482,NA,1236 Oakridge Dr,NA,Des Moines,NA,IA,50314,US,physical
addr-308486,loc-308486,NA,800 42nd St,NA,Des Moines,NA,IA,50312,US,physical
addr-308489,loc-308489,NA,777 3rd St,NA,Des Moines,NA,IA,50309,US,physical
addr-308491,loc-308491,NA,1611 11th Street,NA,Des Moines,NA,IA,50314,US,physical
addr-308495,loc-308495,NA,1849 Forest Ave,NA,Des Moines,NA,IA,50314,US,physical
addr-308503,loc-308503,NA,201 County Line Road,NA,Des Moines,NA,IA,50320,US,physical
addr-308507,loc-308507,NA,5515 SE 14th St,NA,Des Moines,NA,IA,50320,US,physical
addr-308511,loc-308511,NA,4827 Madison Ave,NA,Des Moines,NA,IA,50310,US,physical
addr-308515,loc-308515,NA,3716 50th St,NA,Des Moines,NA,IA,50310,US,physical
addr-308523,loc-308523,NA,2929 SE 22nd St,NA,Des Moines,NA,IA,50320,US,physical
addr-308527,loc-308527,NA,315 E McKinley,NA,Des Moines,NA,IA,50315,US,physical
addr-308557,loc-308557,NA,1411 E 33rd St,NA,Des Moines,NA,IA,50317,US,physical
addr-308561,loc-308561,NA,300 E County Line Rd,NA,Des Moines,NA,IA,50320,US,physical
addr-308563,loc-308563,NA,901 Walnut St,NA,Des Moines,NA,IA,50309,US,physical
addr-308566,loc-308566,NA,323 University,NA,Des Moines,NA,IA,50314,US,physical
addr-308570,loc-308570,NA,602 2nd Street,NA,Dumont,NA,IA,50625,US,physical
addr-308573,loc-308573,NA,600 W Washington,NA,Maquoketa,NA,IA,52060,US,physical
addr-308576,loc-308576,NA,912 N C Street,NA,Oskaloosa,NA,IA,52577,US,physical
addr-308580,loc-308580,NA,203 Tomahawk Trail,NA,Shellsburg,NA,IA,52332,US,physical
addr-308584,loc-308584,NA,308 E 13th Street,NA,Vinton,NA,IA,52349,US,physical
addr-308588,loc-308588,NA,3700 1st Ave N W,NA,Cedar Rapids,NA,IA,52405,US,physical
addr-308591,loc-308591,NA,609 Monroe St.,NA,Wellsburg,NA,IA,50680,US,physical
addr-308596,loc-308596,NA,713 Hardin Street,NA,Ackley,NA,IA,50601,US,physical
addr-308601,loc-308601,NA,102 South White Ave,NA,Alta Vista,NA,IA,50603,US,physical
addr-308604,loc-308604,NA,301 6th Street SW,NA,Altoona,NA,IA,50009,US,physical
addr-308607,loc-308607,NA,600 Tracy St,NA,Audubon,NA,IA,50025,US,physical
addr-308610,loc-308610,NA,125 S 11th St,NA,Marshalltown,NA,IA,50158,US,physical
addr-308619,loc-308619,NA,515 Lime Street,NA,Waterloo,NA,IA,50703,US,physical
addr-308622,loc-308622,NA,1090 Jackson Street,NA,Brooklyn,NA,IA,52211,US,physical
addr-308628,loc-308628,NA,120 East North St,NA,Algona,NA,IA,50511,US,physical
addr-308633,loc-308633,NA,1000 Jefferson St,NA,Buffalo,NA,IA,52728,US,physical
addr-308635,loc-308635,NA,330 Pleasant Street,NA,Carson,NA,IA,51525,US,physical
addr-308637,loc-308637,NA,705 East University Ave,NA,Des Moines,NA,IA,50316,US,physical
addr-308639,loc-308639,NA,10th Street & Avenue F,NA,Fort Madison,NA,IA,52627,US,physical
addr-308642,loc-308642,NA,100 N. Cardinal Dr.,NA,Clarinda,NA,IA,51632,US,physical
addr-308644,loc-308644,NA,1600 9th Ave SW,NA,Cedar Rapids,NA,IA,52404,US,physical
addr-308695,loc-308695,NA,1000 Mustand Dr.,NA,Shenandoah,NA,IA,51601,US,physical
addr-308696,loc-308696,NA,330 Brower St,NA,Rockwell City,NA,IA,50579,US,physical
addr-308698,loc-308698,NA,709 W Main,NA,Lake City,NA,IA,51449,US,physical
addr-308700,loc-308700,NA,1611 Country Club Drive,NA,Tama,NA,IA,52339,US,physical
addr-308702,loc-308702,NA,701 S Church Street,NA,Toledo,NA,IA,52342,US,physical
addr-308704,loc-308704,NA,1001 West 11th St,NA,Spencer,NA,IA,51301,US,physical
addr-308706,loc-308706,NA,800 East 3rd St.,NA,Spencer,NA,IA,51301,US,physical
addr-308708,loc-308708,NA,621 Tornado Drive,NA,Storm Lake,NA,IA,50588,US,physical
addr-308710,loc-308710,NA,1811 Hyland Drive,NA,Storm Lake,NA,IA,50588,US,physical
addr-308712,loc-308712,NA,612 2nd Ave North,NA,Humboldt,NA,IA,50548,US,physical
addr-308713,loc-308713,NA,215 W 9th Street,NA,Tama,NA,IA,52339,US,physical
addr-308715,loc-308715,NA,2501 West Broadway,NA,Council Bluffs,NA,IA,51501,US,physical
addr-308716,loc-308716,NA,5th Street and Grand Ave.,NA,Keokuk,NA,IA,52632,US,physical
addr-308717,loc-308717,NA,1361 7th Ave SW,NA,Cedar Rapids,NA,IA,52404,US,physical
addr-308718,loc-308718,NA,1400 W Bremer Ave,NA,Waverly,NA,IA,50677,US,physical
addr-308719,loc-308719,NA,725 Thompson Avenue,NA,Des Moines,NA,IA,50313,US,physical
addr-308720,loc-308720,NA,3650 Woodland Ave,NA,West Des Moines,NA,IA,50266,US,physical
addr-308721,loc-308721,NA,20 W State Street,NA,Marshalltown,NA,IA,50158,US,physical
addr-308723,loc-308723,NA,24th Street & Avenue G,NA,Fort Madison,NA,IA,52627,US,physical
addr-308725,loc-308725,NA,430 Ashworth Dr,NA,Waukee,NA,IA,50263,US,physical
addr-308726,loc-308726,NA,600 W. Bluff,NA,Cherokee,NA,IA,51012,US,physical
addr-308728,loc-308728,NA,1059 3rd Ave NW,NA,Waukon,NA,IA,52172,US,physical
addr-308730,loc-308730,NA,508 South 7th Street,NA,Oskaloosa,NA,IA,52577,US,physical
addr-308731,loc-308731,NA,3505 Locust Street,NA,Davenport,NA,IA,52804,US,physical
addr-308732,loc-308732,NA,203 E 7th Street,NA,West Liberty,NA,IA,52776,US,physical
addr-308734,loc-308734,NA,1002 Cypress Street,NA,Wilton,NA,IA,52778,US,physical
addr-308737,loc-308737,NA,715 N 21st Street,NA,Council Bluffs,NA,IA,51501,US,physical
addr-308738,loc-308738,NA,5001 SW 14th St,NA,Des Moines,NA,IA,50315,US,physical
addr-308739,loc-308739,NA,226 4th Street,NA,Atalissa,NA,IA,52720,US,physical
addr-308745,loc-308745,NA,416 Fourth Avenue,NA,Collins,NA,IA,50055,US,physical
addr-308746,loc-308746,NA,804 13th Ave,NA,Coralville,NA,IA,52241,US,physical
addr-308748,loc-308748,NA,403 West Second,NA,Diagonal,NA,IA,50845,US,physical
addr-308750,loc-308750,NA,501 Normal College Avenue,NA,Sheldon,NA,IA,51201,US,physical
addr-308751,loc-308751,NA,214 High Street,NA,Waterloo,NA,IA,50703,US,physical
addr-308752,loc-308752,NA,1505 E. 15th St.,NA,"Malvern,",NA,IA,51551,US,physical
addr-308754,loc-308754,NA,1400 23rd Street,NA,Bettendorf,NA,IA,52722,US,physical
addr-308755,loc-308755,NA,2624 Marilyn Road,NA,Ottumwa,NA,IA,52501,US,physical
addr-308756,loc-308756,NA,404 W. Fillmore,NA,Fairfield,NA,IA,52556,US,physical
addr-308758,loc-308758,NA,525 E. 18th Street,NA,Carroll,NA,IA,51401,US,physical
addr-308760,loc-308760,NA,1508 5th Ave East,NA,Spencer,NA,IA,51301,US,physical
addr-308762,loc-308762,NA,103 Main St.,NA,Floris,NA,IA,52560,US,physical
addr-308763,loc-308763,NA,1405 West I Street,NA,Forest City,NA,IA,50436,US,physical
addr-308764,loc-308764,NA,2001 Avenue B,NA,Fort Madison,NA,IA,52627,US,physical
addr-308766,loc-308766,NA,910 South 15th Street,NA,Clarinda,NA,IA,51632,US,physical
addr-308768,loc-308768,NA,201 Pine Street,NA,Garrison,NA,IA,52229,US,physical
addr-308770,loc-308770,NA,400 Sivers Rd,NA,Glenwood,NA,IA,51534,US,physical
addr-308773,loc-308773,NA,212 Main St,NA,Grand Junction,NA,IA,50107,US,physical
addr-308775,loc-308775,NA,1423 Hillside Dr,NA,Bettendorf,NA,IA,52722,US,physical
addr-308776,loc-308776,NA,401 E. Russell,NA,Jefferson,NA,IA,50129,US,physical
addr-308780,loc-308780,NA,1st Avenue SW and 1st Street SW,NA,Hampton,NA,IA,50441,US,physical
addr-308782,loc-308782,NA,203 E Euclid Ave,NA,Des Moines,NA,IA,50313,US,physical
addr-308783,loc-308783,NA,603 Emmons,NA,Hiawatha,NA,IA,52233,US,physical
addr-308784,loc-308784,NA,812 Idaho Street,NA,Waterloo,NA,IA,50703,US,physical
addr-308785,loc-308785,NA,713 8th S,NA,West Des Moines,NA,IA,50265,US,physical
addr-308786,loc-308786,NA,2002 Nebraska St,NA,Sioux City,NA,IA,51104,US,physical
addr-308787,loc-308787,NA,114 North Wapsie,NA,North Washington,NA,IA,50659,US,physical
addr-308788,loc-308788,NA,123 S Linn St,NA,Iowa City,NA,IA,52240,US,physical
addr-308789,loc-308789,NA,901 Floyd Blvd,NA,Sioux City,NA,IA,51105,US,physical
addr-308790,loc-308790,NA,38th Street & Avenue L,NA,Fort Madison,NA,IA,52627,US,physical
addr-308792,loc-308792,NA,3825 Indianola Ave,NA,Des Moines,NA,IA,50320,US,physical
addr-308793,loc-308793,NA,1598 Main Street,NA,Dubuque,NA,IA,52001,US,physical
addr-308794,loc-308794,NA,720 4th Ave S.,NA,Clinton,NA,IA,52732,US,physical
addr-317090,loc-317090,NA,"1200 University Ave, Ste 100",NA,Des Moines,NA,IA,50314,US,physical
addr-317119,loc-317119,NA,1934 W 5th St,NA,Davenport,NA,IA,52802,US,physical
addr-317281,loc-317281,NA,1062 Birch Ave,NA,Packwood,NA,IA,52580,US,physical
addr-317551,loc-317551,NA,100 North Ave,NA,Council Bluffs,NA,IA,51503,US,physical
addr-317611,loc-317611,NA,"2925 Cedar St, Suite 2",NA,Muscatine,NA,IA,52761,US,physical
addr-317711,loc-317711,NA,802 Ackerley St,NA,Lamoni,NA,IA,50140,US,physical
addr-317768,loc-317768,NA,221 E State St,NA,Centerville,NA,IA,52544,US,physical
addr-317807,loc-317807,NA,306 W Broadway St,NA,Eagle Grove,NA,IA,50533,US,physical
addr-317815,loc-317815,NA,1620 Elm St,NA,Dubuque,NA,IA,52001,US,physical
addr-317847,loc-317847,NA,207 Scott St,NA,Council Bluffs,NA,IA,51503,US,physical
addr-317917,loc-317917,NA,33 4th St NW,NA,Sioux Center,NA,IA,51250,US,physical
addr-318669,loc-318669,NA,1504 N Lincoln St,NA,Knoxville,NA,IA,50138,US,physical
addr-318694,loc-318694,NA,630 1st Ave SE,NA,Sioux Center,NA,IA,51250,US,physical
addr-318749,loc-318749,NA,1712 20th Ave,NA,Rock Valley,NA,IA,51247,US,physical
addr-318924,loc-318924,NA,907 Gateway Dr,NA,Ottumwa,NA,IA,52501,US,physical
addr-318980,loc-318980,NA,203 SW Lorraine St,NA,Leon,NA,IA,50144,US,physical
addr-319071,loc-319071,NA,200 Walnut St,NA,Traer,NA,IA,50675,US,physical
addr-319235,loc-319235,NA,1001 N Benton St,NA,Ottumwa,NA,IA,52501,US,physical
addr-319384,loc-319384,NA,219 W Washington St,NA,Osceola,NA,IA,50213,US,physical
addr-319512,loc-319512,NA,1201 E South St,NA,Mount Ayr,NA,IA,50854,US,physical
addr-319689,loc-319689,NA,119 S Fillmore St,NA,Mount Ayr,NA,IA,50854,US,physical
addr-319745,loc-319745,NA,500 W River Dr,NA,Davenport,NA,IA,52801,US,physical
addr-319777,loc-319777,NA,116 W Main St,NA,Ottumwa,NA,IA,52501,US,physical
addr-319841,loc-319841,NA,1690 Elm St STE 400,NA,Dubuque,NA,IA,52001,US,physical
addr-320112,loc-320112,NA,215 S Oak St,NA,Lamoni,NA,IA,50140,US,physical
addr-320188,loc-320188,NA,201 S Market St,NA,Ottumwa,NA,IA,52501,US,physical
addr-320296,loc-320296,NA,502 N 9th Ave,NA,Vinton,NA,IA,52349,US,physical
addr-320581,loc-320581,NA,1816 N 3rd St,NA,Oskaloosa,NA,IA,52577,US,physical
addr-320731,loc-320731,NA,303 N Main St,NA,Clarion,NA,IA,50525,US,physical
addr-320846,loc-320846,NA,24 S Main St,NA,Dayton,NA,IA,50530,US,physical
addr-321509,loc-321509,NA,715 W Milwaukee Ave,NA,Storm Lake,NA,IA,50588,US,physical
addr-321559,loc-321559,NA,1618 Main St,NA,Keokuk,NA,IA,52632,US,physical
addr-321758,loc-321758,NA,500 W River Dr,NA,Davenport,NA,IA,52801,US,physical
addr-321771,loc-321771,NA,3510 Lincoln Way,NA,Ames,NA,IA,50014,US,physical
addr-322250,loc-322250,NA,303 Oak St,NA,Ireton,NA,IA,51027,US,physical
addr-322694,loc-322694,NA,1001 E Columbus St,NA,Mount Ayr,NA,IA,50854,US,physical
addr-322821,loc-322821,NA,500 E North St,NA,Bloomfield,NA,IA,52537,US,physical
addr-322906,loc-322906,NA,500 W River Dr,NA,Davenport,NA,IA,52801,US,physical
addr-322966,loc-322966,NA,507 Central Ave,NA,Bedford,NA,IA,50833,US,physical
addr-323015,loc-323015,NA,2501 W Broadway,NA,Council Bluffs,NA,IA,51501,US,physical
addr-323133,loc-323133,NA,318 N Mather St,NA,Clarksville,NA,IA,50619,US,physical
addr-323691,loc-323691,NA,2353 SE 14th St,NA,Des Moines,NA,IA,50320,US,physical
addr-323724,loc-323724,NA,1690 Elm St,NA,Dubuque,NA,IA,52001,US,physical
addr-323920,loc-323920,NA,1200 University Ave STE 110A,NA,Des Moines,NA,IA,50314,US,physical
addr-323928,loc-323928,NA,950 4th Ave NE,NA,Sioux Center,NA,IA,51250,US,physical
addr-323998,loc-323998,NA,1221 Park Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-324295,loc-324295,NA,"1200 University Ave, Suite 120",NA,Des Moines,NA,IA,50314,US,physical
addr-324369,loc-324369,NA,202 N Walnut St,NA,Lamoni,NA,IA,50140,US,physical
addr-324398,loc-324398,NA,"1690 Elm St, Ste 300",NA,Dubuque,NA,IA,52001,US,physical
addr-324574,loc-324574,NA,1306 W Williams St,NA,Ottumwa,NA,IA,52501,US,physical
addr-325514,loc-325514,NA,1800 S 11th St,NA,Centerville,NA,IA,52544,US,physical
addr-325573,loc-325573,NA,400 S Broadway St,NA,Burlington,NA,IA,52601,US,physical
addr-325834,loc-325834,NA,1021 Nebraska St,NA,Sioux City,NA,IA,51105,US,physical
addr-325957,loc-325957,NA,907 E Pleasant Valley St,NA,Sigourney,NA,IA,52591,US,physical
addr-326040,loc-326040,NA,223 W 7th St,NA,Spencer,NA,IA,51301,US,physical
addr-326359,loc-326359,NA,"1200 University Ave, Ste 200",NA,Des Moines,NA,IA,50314,US,physical
addr-326364,loc-326364,NA,1225 3rd Ave SE,NA,Cedar Rapids,NA,IA,52403,US,physical
addr-326430,loc-326430,NA,815 E 13th St,NA,Des Moines,NA,IA,50316,US,physical
addr-326662,loc-326662,NA,1415 Avenue J,NA,Council Bluffs,NA,IA,51501,US,physical
addr-326784,loc-326784,NA,902 S 6th St,NA,Council Bluffs,NA,IA,51501,US,physical
addr-326862,loc-326862,NA,1704 N 3rd St,NA,Oskaloosa,NA,IA,52577,US,physical
addr-327017,loc-327017,NA,404 N Federal Ave,NA,Mason City,NA,IA,50401,US,physical
addr-327037,loc-327037,NA,1201 3rd Ave SE,NA,Cedar Rapids,NA,IA,52403,US,physical
addr-327130,loc-327130,NA,925 S 4th St,NA,Clinton,NA,IA,52732,US,physical
addr-327449,loc-327449,NA,1122 Pierce St,NA,Sioux City,NA,IA,51105,US,physical
addr-327586,loc-327586,NA,406 E Madison Ave,NA,Fairfield,NA,IA,52556,US,physical
addr-327778,loc-327778,NA,1801 Orchard Ave,NA,Oskaloosa,NA,IA,52577,US,physical
addr-327790,loc-327790,NA,503 E Locust St,NA,Bloomfield,NA,IA,52537,US,physical
addr-327827,loc-327827,NA,"101 Iowa Ave W, Suite 102",NA,Marshalltown,NA,IA,50158,US,physical
addr-327870,loc-327870,NA,812 Chester Ave,NA,Ottumwa,NA,IA,52501,US,physical
addr-327931,loc-327931,NA,608 S Washington St,NA,Bloomfield,NA,IA,52537,US,physical
addr-328000,loc-328000,NA,605 E Broadway Ave,NA,Fairfield,NA,IA,52556,US,physical
addr-328182,loc-328182,NA,1205 Bonham St,NA,Council Bluffs,NA,IA,51503,US,physical
addr-328332,loc-328332,NA,118 S Main St,NA,Clarksville,NA,IA,50619,US,physical
addr-328697,loc-328697,NA,600 Chs Dr,NA,Centerville,NA,IA,52544,US,physical
addr-328699,loc-328699,NA,1548 S Gilbert St,NA,Iowa City,NA,IA,52240,US,physical
addr-328874,loc-328874,NA,120 N Ripley St,NA,Davenport,NA,IA,52801,US,physical
addr-329032,loc-329032,NA,509 S Jefferson St,NA,Sigourney,NA,IA,52591,US,physical
addr-329335,loc-329335,NA,312 Iowa Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-329390,loc-329390,NA,921 Pennsylvania Ave,NA,Ottumwa,NA,IA,52501,US,physical
addr-329457,loc-329457,NA,215 W State St,NA,Corydon,NA,IA,50060,US,physical
addr-329635,loc-329635,NA,1000 Porter Ave,NA,Des Moines,NA,IA,50315,US,physical
addr-329657,loc-329657,NA,125 Scott St,NA,Davenport,NA,IA,52801,US,physical
addr-329676,loc-329676,NA,"1690 Elm St, Suite 200",NA,Dubuque,NA,IA,52001,US,physical
addr-329881,loc-329881,NA,500 W River Dr,NA,Davenport,NA,IA,52801,US,physical
addr-329993,loc-329993,NA,1015 N 18th St STE A,NA,Centerville,NA,IA,52544,US,physical
addr-330189,loc-330189,NA,1000 S 6th St,NA,Fairfield,NA,IA,52556,US,physical
